Causa - CID-BR-10,<1,1 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais,Total,tipologia,sexo,ano,estado
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,6.666666666666667,7.333333333333333,1.333333333333333,3,3.666666666666667,7.333333333333333,10,8.666666666666666,9.666666666666666,17.33333333333333,23.66666666666667,31,33.66666666666666,38.66666666666666,58.66666666666666,78.33333333333333,109.3333333333333,477.6666666666667,926,U,M,2018,Ceara
078-082 DOENÇAS DO APARELHO DIGESTIVO,2.333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.666666666666667,3.333333333333333,6,10.66666666666667,23.66666666666667,31.66666666666667,42.66666666666666,50.33333333333334,47.33333333333334,40.66666666666666,45.33333333333334,43.66666666666666,43,75.66666666666667,470.3333333333333,U,M,2018,Ceara
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,1,1.666666666666667,0.3333333333333333,2,3.666666666666667,3.333333333333333,4.666666666666667,5,4.666666666666667,21.66666666666667,50,U,M,2018,Ceara
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.6666666666666666,0,0.6666666666666666,1.666666666666667,0.6666666666666666,1.666666666666667,3.333333333333333,2,3.666666666666667,2.333333333333333,2,16.33333333333333,36.33333333333334,U,M,2018,Ceara
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,1,1.333333333333333,0.3333333333333333,1,0.6666666666666666,1,1,2,2.666666666666667,4.333333333333333,6.333333333333333,8.666666666666666,7.666666666666667,17,20.33333333333333,19,29.66666666666667,106.6666666666667,230.6666666666667,U,M,2018,Ceara
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.3333333333333,U,M,2018,Ceara
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",54.66666666666666,4.666666666666667,2,1.666666666666667,1.333333333333333,1,0.3333333333333333,1.666666666666667,0,1.333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,1.333333333333333,0,1,72.66666666666667,U,M,2018,Ceara
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",1.333333333333333,1,0.3333333333333333,1.333333333333333,2.333333333333333,3.666666666666667,2,8,9,9.333333333333334,15.66666666666667,14.33333333333333,14.66666666666667,18.66666666666667,16,24,18,73.66666666666667,233.6666666666667,U,M,2018,Ceara
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,3.333333333333333,7.333333333333333,7.333333333333333,19.33333333333333,252,338,253.3333333333333,219.6666666666667,190.6666666666667,143,111.3333333333333,100.6666666666667,74.33333333333333,54.66666666666666,47.66666666666666,30.33333333333333,34.33333333333334,57.33333333333334,1946,U,M,2018,Ceara
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,11.66666666666667,4.333333333333333,1.666666666666667,3.666666666666667,2.333333333333333,8.666666666666666,26,44,60.66666666666666,67.33333333333333,89.66666666666667,112.3333333333333,140.6666666666667,144,171.6666666666667,193,181,459.6666666666667,1722.666666666667,U,M,2021,Ceara
032-052 NEOPLASIAS,0.6666666666666666,4,4.666666666666667,5.333333333333333,7,7.333333333333333,10.66666666666667,9.333333333333334,12.33333333333333,27.66666666666667,49.33333333333334,64,104.3333333333333,131.6666666666667,147.3333333333333,178,148.6666666666667,311,1223.666666666667,U,M,2021,Ceara
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,1,0.3333333333333333,0,0.6666666666666666,1,0.6666666666666666,2,1.666666666666667,0.6666666666666666,2,2,2,1.333333333333333,1.333333333333333,4,5.666666666666667,3.333333333333333,7,36.66666666666666,U,M,2021,Ceara
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",1.666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.666666666666667,1.666666666666667,4.333333333333333,5.333333333333333,7.666666666666667,16.33333333333333,19.33333333333333,32.33333333333334,30,35.33333333333334,47.66666666666666,47,122,375.6666666666667,U,M,2021,Ceara
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0.3333333333333333,0,0,0.3333333333333333,2.333333333333333,5,11,15.33333333333333,19,20.66666666666667,20,12.66666666666667,12.66666666666667,10,8,28.66666666666667,166,U,M,2021,Ceara
060-063 DOENÇAS DO SISTEMA NERVOSO,1.666666666666667,3.666666666666667,1.666666666666667,1.666666666666667,4.333333333333333,3.666666666666667,5.333333333333333,5.333333333333333,5.666666666666667,5,7.666666666666667,8.333333333333334,10.33333333333333,7,11.66666666666667,15.33333333333333,29.66666666666667,103.3333333333333,231.3333333333333,U,M,2021,Ceara
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0.6666666666666666,2.333333333333333,U,M,2021,Ceara
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,2.333333333333333,1.666666666666667,0.6666666666666666,1.666666666666667,3,7,10.66666666666667,21.33333333333333,33.33333333333334,53,73,121.3333333333333,162.3333333333333,168.6666666666667,205.6666666666667,261,276.6666666666667,733.3333333333334,2136.666666666667,U,M,2021,Ceara
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,7.666666666666666,4.666666666666667,2.333333333333333,2,2.666666666666667,4.666666666666667,4.333333333333333,8.666666666666666,12,18.33333333333333,25,34,37,48.66666666666666,61,91.33333333333333,106.6666666666667,432,903,U,M,2021,Ceara
078-082 DOENÇAS DO APARELHO DIGESTIVO,2.333333333333333,0.6666666666666666,0,0.6666666666666666,2,2.333333333333333,8.666666666666666,14.66666666666667,21,48,41.66666666666666,46.66666666666666,51,48,51,40.66666666666666,39.33333333333334,83.33333333333333,502.3333333333333,U,M,2021,Ceara
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.6666666666666666,2,1.666666666666667,2.333333333333333,2,3.666666666666667,6,5.666666666666667,4.666666666666667,6.666666666666667,20.66666666666667,56.66666666666666,U,M,2021,Ceara
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,2,1.333333333333333,1.666666666666667,0.3333333333333333,2,1.333333333333333,3.666666666666667,2.666666666666667,11,29.33333333333333,U,M,2021,Ceara
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.333333333333333,2.666666666666667,2,3.333333333333333,7,10.33333333333333,8.666666666666666,13,20,25,28,102.6666666666667,229,U,M,2021,Ceara
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,118.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,1.333333333333333,120.3333333333333,U,M,2021,Ceara
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",43,3,0,0.6666666666666666,1.333333333333333,0.6666666666666666,0,0.6666666666666666,0,1,0.6666666666666666,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.333333333333333,56.33333333333334,U,M,2021,Ceara
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",2.666666666666667,0.6666666666666666,0.6666666666666666,1.666666666666667,2.333333333333333,3.666666666666667,5.666666666666667,10,13,17.33333333333333,26,23.66666666666667,27,30.33333333333333,26.33333333333333,30.66666666666667,30,115.6666666666667,367.6666666666667,U,M,2021,Ceara
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,5,8,5.666666666666667,16.33333333333333,195.3333333333333,322,287,233,185.6666666666667,157.3333333333333,113.3333333333333,99.66666666666667,80.33333333333333,62.66666666666666,45,42,29.66666666666667,54.66666666666666,1944.666666666667,U,M,2021,Ceara
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,1.333333333333333,4.333333333333333,IA,F,2018,Espirito Santos
032-052 NEOPLASIAS,0,0,0.3333333333333333,0,0,0.3333333333333333,0,1,0.3333333333333333,1.333333333333333,2.333333333333333,3.333333333333333,2.333333333333333,2,2,2,5,7.333333333333333,29.66666666666667,IA,F,2018,Espirito Santos
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,IA,F,2018,Espirito Santos
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,1,1.333333333333333,0,0.3333333333333333,0,1.666666666666667,7.333333333333333,12.66666666666667,IA,F,2018,Espirito Santos
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,1,IA,F,2018,Espirito Santos
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1,4.333333333333333,6,IA,F,2018,Espirito Santos
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,1.666666666666667,2,3.333333333333333,3,4.333333333333333,6.666666666666667,8.666666666666666,19.33333333333333,50.33333333333334,IA,F,2018,Espirito Santos
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,1.666666666666667,3.333333333333333,2,17.33333333333333,26.33333333333333,IA,F,2018,Espirito Santos
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,0,1.666666666666667,5,IA,F,2018,Espirito Santos
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,IA,F,2018,Espirito Santos
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0.6666666666666666,0.3333333333333333,2.333333333333333,IA,F,2018,Espirito Santos
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,6,9,IA,F,2018,Espirito Santos
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,1.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666666666667,IA,F,2018,Espirito Santos
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,IA,F,2018,Espirito Santos
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,1,1.666666666666667,IA,F,2018,Espirito Santos
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.6666666666666666,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,0,0.6666666666666666,1,0.6666666666666666,1,2.333333333333333,10.33333333333333,IA,F,2018,Espirito Santos
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,1.333333333333333,1.333333333333333,2,2.666666666666667,2.666666666666667,2.333333333333333,6.333333333333333,3.333333333333333,5.333333333333333,7,35.66666666666666,IA,F,2021,Espirito Santos
032-052 NEOPLASIAS,0,0,0,0.3333333333333333,0,0,0,0,0,1.333333333333333,2,2,3,2.333333333333333,5,2.666666666666667,4,6,28.66666666666667,IA,F,2021,Espirito Santos
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,1,IA,F,2021,Espirito Santos
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,1,0.6666666666666666,1.666666666666667,1.333333333333333,2.333333333333333,6,13.66666666666667,IA,F,2021,Espirito Santos
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0.3333333333333333,0,1,IA,F,2021,Espirito Santos
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1,0.3333333333333333,0.6666666666666666,6.666666666666667,9,IA,F,2021,Espirito Santos
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,0,0,0,0,0,0.6666666666666666,1,2.666666666666667,1.666666666666667,5,3.666666666666667,7.333333333333333,6.333333333333333,27,55.66666666666666,IA,F,2021,Espirito Santos
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.666666666666667,1.666666666666667,1.666666666666667,12.66666666666667,21,IA,F,2021,Espirito Santos
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.666666666666667,7.333333333333333,IA,F,2021,Espirito Santos
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,1.333333333333333,1.666666666666667,IA,F,2021,Espirito Santos
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,IA,F,2021,Espirito Santos
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.6666666666666666,1.666666666666667,7.333333333333333,11.33333333333333,IA,F,2021,Espirito Santos
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,1.666666666666667,IA,F,2021,Espirito Santos
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,IA,F,2021,Espirito Santos
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,IA,F,2021,Espirito Santos
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,1,2.666666666666667,4.333333333333333,IA,F,2021,Espirito Santos
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0,0,0,0.3333333333333333,1,1.333333333333333,0.6666666666666666,1,1.333333333333333,1.333333333333333,0.3333333333333333,0.3333333333333333,0,1,1.333333333333333,1.333333333333333,3.333333333333333,14.66666666666667,IA,F,2021,Espirito Santos
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.666666666666667,IA,M,2018,Espirito Santos
032-052 NEOPLASIAS,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0.6666666666666666,0.3333333333333333,2,3.666666666666667,3.666666666666667,5,4,4.333333333333333,7,31.66666666666667,IA,M,2018,Espirito Santos
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,IA,M,2018,Espirito Santos
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,1.333333333333333,0.3333333333333333,1.333333333333333,0.3333333333333333,0.3333333333333333,1.666666666666667,1.333333333333333,7.333333333333333,IA,M,2018,Espirito Santos
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2.333333333333333,IA,M,2018,Espirito Santos
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0.6666666666666666,1,1.333333333333333,4.666666666666667,IA,M,2018,Espirito Santos
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2,3,3.666666666666667,4.333333333333333,6.666666666666667,5.333333333333333,5.666666666666667,9,19.33333333333333,60.33333333333334,IA,M,2018,Espirito Santos
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,0,1.333333333333333,2,2.666666666666667,2.333333333333333,4.333333333333333,13,27,IA,M,2018,Espirito Santos
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0,0,0.6666666666666666,0,0,1,1.333333333333333,2,1.666666666666667,2,1.333333333333333,1.666666666666667,2,13.66666666666667,IA,M,2018,Espirito Santos
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,1,IA,M,2018,Espirito Santos
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,IA,M,2018,Espirito Santos
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0,0,0,0.3333333333333333,1,0,0.3333333333333333,0,0.6666666666666666,1.333333333333333,0.6666666666666666,4.333333333333333,8.666666666666666,IA,M,2018,Espirito Santos
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,2.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666666666667,IA,M,2018,Espirito Santos
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,IA,M,2018,Espirito Santos
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,2.333333333333333,4,IA,M,2018,Espirito Santos
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0,0.3333333333333333,0.3333333333333333,1.666666666666667,5,2.666666666666667,4,2,2,5,3,2,1.666666666666667,0.6666666666666666,1.333333333333333,1.666666666666667,3.666666666666667,37,IA,M,2018,Espirito Santos
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.666666666666667,0.6666666666666666,1,0.6666666666666666,3.333333333333333,5.666666666666667,4.666666666666667,3.333333333333333,4,10.66666666666667,37,IA,M,2021,Espirito Santos
032-052 NEOPLASIAS,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,1,2,1,5,4,8,5,3.333333333333333,7.666666666666667,37.66666666666666,IA,M,2021,Espirito Santos
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,1,0,0,0.3333333333333333,1.666666666666667,IA,M,2021,Espirito Santos
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.6666666666666666,1,0.3333333333333333,1.666666666666667,2.333333333333333,2,1,2,5.333333333333333,17,IA,M,2021,Espirito Santos
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,1.333333333333333,0,0,0,2.333333333333333,IA,M,2021,Espirito Santos
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,2,2.666666666666667,8.666666666666666,IA,M,2021,Espirito Santos
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,IA,M,2021,Espirito Santos
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,0,0,0,0,1,1.333333333333333,1.333333333333333,4,3.666666666666667,6.333333333333333,8.666666666666666,6.666666666666667,8,21.33333333333333,62.33333333333334,IA,M,2021,Espirito Santos
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,2.333333333333333,1.666666666666667,4,5.666666666666667,18,IA,M,2021,Espirito Santos
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0,0,0.6666666666666666,2.333333333333333,0,1.666666666666667,3,1.666666666666667,2,2.333333333333333,2,1.333333333333333,3.333333333333333,20.33333333333333,IA,M,2021,Espirito Santos
